sample	chromosome	start	end	segVal
OK031	7	69100001	78800000	2
OK031	7	78800001	159100000	3
OK031	8	400001	36400000	1
OK031	8	36400001	41300000	4
OK031	8	41300001	83500000	2
OK031	8	83500001	113600000	4
OK031	8	113600001	132700000	5
OK031	8	132700001	146200000	6
OK031	9	200001	124700000	2
OK031	9	124700001	1.41e+08	3
OK031	10	100001	7e+05	-1
OK031	10	800001	45400000	1
OK031	10	45400001	63700000	1
OK031	10	63700001	1.04e+08	2
OK031	10	104000001	135400000	2
OK031	11	200001	27100000	1
OK031	11	27100001	134800000	2
OK031	12	200001	28200000	1
OK031	12	28200001	108100000	2
OK031	12	108100001	133800000	2
OK031	13	19400001	115169878	1
OK031	14	20400001	107300000	2
OK031	15	22800001	24300000	1
OK031	15	24800001	29900000	2
OK031	15	29900001	102400000	2
OK031	16	100001	29700000	2
OK031	16	29700001	34400000	4
OK031	16	46600001	90100000	1
OK031	17	1	81100000	2
OK031	18	200001	33900000	1
OK031	18	33900001	51800000	2
OK031	18	51800001	54900000	3
OK031	18	54900001	78077248	2
OK031	19	300001	30800000	2
OK031	19	30800001	59100000	1
OK031	20	1	15900000	2
OK031	20	15900001	59500000	2
OK031	20	59500001	62900000	3
OK031	21	15500001	18300000	3
OK031	21	18300001	29200000	2
OK031	21	29400001	48100000	2
OK031	22	17400001	41300000	2
OK031	22	41300001	49900000	1
OK031	22	50000001	51200000	2
OK032	1	900001	7.2e+07	2
OK032	1	72000001	77800000	4
OK032	1	77800001	7.9e+07	2
OK032	1	79000001	90400000	3
OK032	1	90400001	150500000	2
OK032	1	150500001	236400000	3
OK032	1	236400001	249200000	2
OK032	2	100001	6900000	2
OK032	2	6900001	78800000	3
OK032	2	78800001	2.43e+08	2
OK032	3	100001	5.7e+07	2
OK032	3	57000001	57500000	7
OK032	3	57500001	90100000	2
OK032	3	90100001	197800000	3
OK032	4	100001	1.85e+08	2
OK032	4	185000001	1.87e+08	3
OK032	4	187000001	190800000	1
OK032	5	100001	50100000	4
OK032	5	50100001	180700000	2
OK032	6	400001	10100000	3
OK032	6	10100001	21200000	5
OK032	6	21200001	124400000	2
OK032	6	124500001	151200000	3
OK032	6	151200001	170900000	2
OK032	7	1	159100000	3
OK032	8	400001	42700000	2
OK032	8	42700001	146200000	3
OK032	9	200001	1.41e+08	2
OK032	10	100001	3500000	2
OK032	10	3500001	6900000	3
OK032	10	6900001	135400000	2
OK032	11	200001	5.7e+07	2
OK032	11	57000001	72700000	3
OK032	11	72700001	134800000	2
OK032	12	200001	133800000	3
OK032	13	19400001	51400000	3
OK032	13	51400001	115169878	2
OK032	14	20400001	25100000	3
OK032	14	25100001	36800000	2
OK032	14	36800001	38800000	4
OK032	14	38800001	48200000	2
OK032	14	48200001	54300000	3
OK032	14	54300001	107300000	2
OK032	15	22800001	102400000	2
OK032	16	100001	90100000	2
OK032	17	1	81100000	2
OK032	18	200001	4400000	3
OK032	18	4400001	20200000	2
OK032	18	20200001	22800000	3
OK032	18	22800001	27700000	2
OK032	18	27700001	30900000	3
OK032	18	30900001	76700000	2
OK032	18	76700001	78077248	3
OK032	19	300001	6700000	2
OK032	19	6900001	32700000	1
OK032	19	32700001	43200000	3
OK032	19	44000001	59100000	2
OK032	20	1	62900000	2
OK032	21	15500001	17500000	3
OK032	21	17500001	32900000	2
OK032	21	32900001	48100000	3
OK032	22	17400001	42600000	3
OK032	22	42600001	51200000	1
OK033	1	900001	31900000	5
OK033	1	31900001	44100000	7
OK033	1	44100001	65300000	3
OK033	1	65300001	65600000	5
OK033	1	65700001	1.17e+08	3
OK033	1	117000001	117500000	7
OK033	1	117500001	119100000	24
OK033	1	119100001	121300000	3
OK033	1	145400001	151800000	5
OK033	1	151800001	152400000	7
OK033	1	152400001	205500000	4
OK033	1	205500001	205900000	7
OK033	1	205900001	249200000	4
OK033	2	100001	28900000	2
OK033	2	28900001	97100000	3
OK033	2	97100001	97600000	8
OK033	2	97600001	133600000	4
OK033	2	133600001	134200000	0
OK033	2	134200001	177700000	4
OK033	2	177800001	178100000	9
OK033	2	178100001	191800000	4
OK033	2	191800001	213700000	2
OK033	2	213800001	214100000	-1
OK033	2	214100001	2.43e+08	2
OK033	3	100001	47700000	3
OK033	3	47700001	57700000	1
OK033	3	57800001	60700000	0
OK033	3	60700001	61100000	-2
OK033	3	61100001	90200000	0
OK033	3	93600001	123700000	3
OK033	3	123700001	136200000	5
OK033	3	136200001	161800000	7
OK033	3	161800001	162100000	5
OK033	3	162100001	197800000	3
OK033	4	100001	3200000	5
OK033	4	3200001	12600000	6
OK033	4	12700001	4.9e+07	3
OK033	4	52700001	112300000	4
OK033	4	112300001	190800000	1
OK033	5	100001	49900000	3
OK033	5	50000001	180700000	2
OK033	6	400001	34800000	2
OK033	6	34800001	35200000	7
OK033	6	35200001	64200000	2
OK033	6	64200001	83500000	2
OK033	6	83500001	134500000	2
OK033	6	134500001	135200000	-1
OK033	6	135200001	170900000	2
OK033	7	1	54100000	6
OK033	7	54100001	56600000	5
OK033	7	64700001	7.4e+07	6
OK033	7	75200001	107100000	5
OK033	7	107100001	113800000	6
OK033	7	113800001	138700000	4
OK033	7	138700001	159100000	7
OK033	8	400001	40200000	1
OK033	8	40200001	42900000	5
OK033	8	42900001	50300000	6
OK033	8	50300001	62100000	5
OK033	8	62200001	146200000	7
OK033	9	200001	21900000	3
OK033	9	21900001	22400000	-1
OK033	9	22400001	1.41e+08	3
OK033	10	100001	34900000	3
OK033	10	34900001	63900000	2
OK033	10	63900001	135400000	3
OK033	11	200001	8500000	1
OK033	11	8500001	4e+07	1
OK033	11	40000001	42200000	4
OK033	11	42200001	65100000	1
OK033	11	65100001	67300000	5
OK033	11	67300001	69100000	18
OK033	11	69100001	70600000	34
OK033	11	70600001	1.12e+08	1
OK033	11	112000001	112500000	3
OK033	11	112500001	134800000	1
OK033	12	200001	4.9e+07	3
OK033	12	49000001	49300000	10
OK033	12	49300001	69700000	3
OK033	12	69700001	71700000	6
OK033	12	71700001	84600000	2
OK033	12	84700001	101600000	3
OK033	12	101600001	123800000	2
OK033	12	123800001	133800000	4
OK033	13	19400001	25900000	4
OK033	13	25900001	27500000	3
OK033	13	27500001	3.2e+07	4
OK033	13	32000001	3.3e+07	6
OK033	13	33000001	35500000	3
OK033	13	35500001	36600000	1
OK033	13	36600001	40800000	3
OK033	13	40800001	41900000	1
OK033	13	41900001	43800000	3
OK033	13	43800001	54200000	4
OK033	13	54200001	54900000	3
OK033	13	54900001	56100000	4
OK033	13	56100001	7.3e+07	3
OK033	13	73000001	74800000	5
OK033	13	74800001	80800000	4
OK033	13	80800001	84600000	3
OK033	13	84600001	86400000	4
OK033	13	86400001	93600000	3
OK033	13	93600001	101200000	4
OK033	13	101200001	105200000	3
OK033	13	105200001	105600000	1
OK033	13	105600001	1.1e+08	3
OK033	13	110100001	111400000	1
OK033	13	111400001	112700000	3
OK033	13	112800001	115169878	4
OK033	14	20400001	3.5e+07	4
OK033	14	35000001	36100000	3
OK033	14	36100001	40400000	7
OK033	14	40500001	4.6e+07	5
OK033	14	46000001	46800000	9
OK033	14	46800001	48500000	6
OK033	14	48500001	51700000	10
OK033	14	51700001	54700000	16
OK033	14	54700001	5.9e+07	4
OK033	14	59000001	64300000	6
OK033	14	64300001	69200000	4
OK033	14	69200001	69600000	7
OK033	14	69600001	107300000	4
OK033	15	22800001	102400000	2
OK033	16	100001	1400000	4
OK033	16	1400001	5100000	5
OK033	16	5400001	8200000	3
OK033	16	8200001	31900000	4
OK033	16	34300001	5.9e+07	2
OK033	16	59000001	60800000	5
OK033	16	60800001	90100000	3
OK033	17	1	38500000	1
OK033	17	38500001	3.9e+07	7
OK033	17	39000001	81100000	2
OK033	18	200001	10600000	3
OK033	18	10700001	11500000	1
OK033	18	11500001	12700000	3
OK033	18	12700001	14100000	1
OK033	18	18600001	73100000	2
OK033	18	73100001	78077248	1
OK033	19	300001	8800000	2
OK033	19	8900001	23400000	6
OK033	19	28300001	52600000	3
OK033	19	52600001	59100000	3
OK033	20	1	11400000	6
OK033	20	11400001	26200000	4
OK033	20	29900001	34400000	7
OK033	20	34400001	34800000	14
OK033	20	34800001	60100000	8
OK033	20	60100001	62900000	7
OK033	21	15500001	20400000	4
OK033	21	20400001	26200000	4
OK033	21	26200001	27100000	5
OK033	21	27100001	48100000	3
OK033	22	17400001	51200000	1
OK034	1	900001	249200000	2
OK034	2	100001	8900000	2
OK034	2	8900001	139200000	2
OK034	2	139200001	141900000	2
OK034	2	141900001	142500000	0
OK034	2	142500001	164700000	2
OK034	2	164700001	2.43e+08	3
OK034	3	100001	60400000	1
OK034	3	60400001	63100000	0
OK034	3	63100001	6.7e+07	1
OK034	3	67000001	80800000	0
OK034	3	80800001	90200000	2
OK034	3	93600001	187700000	5
OK034	3	187700001	190400000	5
OK034	3	190400001	197800000	4
OK034	4	100001	4.9e+07	2
OK034	4	52700001	92500000	2
OK034	4	92500001	183200000	1
OK034	4	183200001	187600000	2
OK034	4	187600001	190800000	1
OK034	5	100001	45900000	3
OK034	5	49600001	180700000	1
OK034	6	400001	63800000	3
OK034	6	63800001	67100000	2
OK034	6	67100001	68300000	6
OK034	6	68300001	87700000	2
OK034	6	87700001	89100000	5
OK034	6	89200001	1.61e+08	2
OK034	6	161100001	170900000	3
OK034	7	1	2300000	2
OK034	7	2300001	56600000	1
OK034	7	64700001	75900000	2
OK034	7	75900001	80900000	2
OK034	7	81000001	92800000	5
OK034	7	92800001	113100000	6
OK034	7	113100001	115800000	1
OK034	7	115800001	119300000	5
OK034	7	119300001	159100000	1
OK034	8	400001	29300000	2
OK034	8	29400001	30700000	16
OK034	8	30700001	33600000	22
OK034	8	33600001	34200000	34
OK034	8	34200001	38300000	7
OK034	8	38300001	110900000	3
OK034	8	110900001	111900000	1
OK034	8	111900001	146200000	3
OK034	9	200001	21900000	1
OK034	9	21900001	22200000	-2
OK034	9	22200001	38800000	1
OK034	9	71000001	1.41e+08	3
OK034	10	100001	2500000	3
OK034	10	2500001	5200000	4
OK034	10	5400001	15900000	4
OK034	10	15900001	20400000	3
OK034	10	20400001	22800000	4
OK034	10	22800001	33800000	3
OK034	10	33800001	45600000	2
OK034	10	45700001	48600000	4
OK034	10	49400001	135400000	2
OK034	11	200001	10400000	1
OK034	11	10400001	50200000	3
OK034	11	50200001	57100000	4
OK034	11	57100001	91600000	3
OK034	11	91600001	93800000	4
OK034	11	93800001	97900000	5
OK034	11	97900001	98900000	4
OK034	11	98900001	101300000	3
OK034	11	101300001	101600000	12
OK034	11	101600001	103900000	44
OK034	11	103900001	134800000	1
OK034	12	200001	28900000	4
OK034	12	28900001	31500000	2
OK034	12	31500001	34100000	2
OK034	12	38800001	54900000	1
OK034	12	54900001	55800000	3
OK034	12	55800001	64900000	3
OK034	12	64900001	73500000	2
OK034	12	73500001	74800000	1
OK034	12	74800001	78900000	2
OK034	12	78900001	86500000	1
OK034	12	86500001	94100000	2
OK034	12	94100001	98300000	4
OK034	12	98300001	1e+08	3
OK034	12	100000001	104600000	1
OK034	12	104600001	110500000	3
OK034	12	110500001	115800000	1
OK034	12	115800001	120200000	3
OK034	12	120200001	121300000	5
OK034	12	121300001	133800000	1
OK034	13	19400001	115169878	2
OK034	14	20400001	22300000	6
OK034	14	22300001	27600000	1
OK034	14	27600001	107300000	2
OK034	15	22800001	31600000	2
OK034	15	31600001	84500000	3
OK034	15	84500001	8.7e+07	3
OK034	15	87000001	89200000	3
OK034	15	89200001	102400000	3
OK034	16	100001	47700000	2
OK034	16	47700001	61500000	3
OK034	16	61500001	6.3e+07	4
OK034	16	63000001	90100000	3
OK034	17	1	21200000	3
OK034	17	25600001	81100000	2
OK034	18	200001	78077248	1
OK034	19	300001	20200000	1
OK034	19	20200001	28600000	2
OK034	19	28600001	31500000	3
OK034	19	31500001	59100000	2
OK034	20	1	3.2e+07	2
OK034	20	32000001	37900000	3
OK034	20	37900001	42500000	2
OK034	20	42500001	43300000	3
OK034	20	43300001	5.4e+07	4
OK034	20	54000001	62900000	3
OK034	21	15500001	1.6e+07	0
OK034	21	16000001	19900000	1
OK034	21	19900001	23400000	0
OK034	21	23400001	27200000	2
OK034	21	27300001	48100000	1
OK034	22	17400001	51200000	2
OK035	1	900001	3.1e+07	2
OK035	1	31000001	34700000	2
OK035	1	34700001	38900000	2
OK035	1	38900001	66600000	2
OK035	1	66700001	121300000	2
OK035	1	145400001	163700000	2
OK035	1	163700001	168100000	3
OK035	1	168100001	177800000	2
OK035	1	177800001	249200000	2
OK035	2	100001	4200000	2
OK035	2	4200001	115100000	2
OK035	2	115200001	1.71e+08	2
OK035	2	171100001	174200000	2
OK035	2	174200001	2.43e+08	2
OK035	3	100001	70700000	2
OK035	3	70700001	89700000	2
OK035	3	89700001	135700000	2
OK035	3	135700001	148200000	2
OK035	3	148200001	188300000	2
OK035	3	188300001	197800000	3
OK035	4	100001	4400000	2
OK035	4	4400001	46400000	2
OK035	4	46400001	63900000	2
OK035	4	63900001	71200000	2
OK035	4	71300001	78400000	3
OK035	4	78500001	127500000	2
OK035	4	127500001	149700000	2
OK035	4	149700001	174600000	2
OK035	4	174600001	176900000	3
OK035	4	176900001	179200000	2
OK035	4	179200001	179800000	3
OK035	4	179800001	182300000	2
OK035	4	182300001	184500000	2
OK035	4	184500001	190800000	2
OK035	5	100001	21100000	2
OK035	5	21100001	27900000	2
OK035	5	27900001	31700000	2
OK035	5	31700001	33100000	2
OK035	5	33100001	36600000	2
OK035	5	36600001	104300000	2
OK035	5	104300001	107900000	2
OK035	5	107900001	110700000	2
OK035	5	110700001	180700000	2
OK035	6	400001	170900000	2
OK035	7	1	10600000	2
OK035	7	10600001	54400000	2
OK035	7	54400001	56600000	2
OK035	7	64700001	67700000	2
OK035	7	67800001	76900000	2
OK035	7	76900001	97400000	2
OK035	7	97400001	115300000	2
OK035	7	115300001	124600000	2
OK035	7	124600001	159100000	2
OK035	8	400001	27100000	2
OK035	8	27100001	30200000	2
OK035	8	30200001	36800000	2
OK035	8	36800001	38300000	2
OK035	8	38300001	48100000	2
OK035	8	48300001	78300000	2
OK035	8	78300001	117600000	2
OK035	8	117700001	146200000	2
OK035	9	200001	1700000	2
OK035	9	1700001	3200000	3
OK035	9	3200001	4200000	5
OK035	9	4200001	5600000	6
OK035	9	5600001	9400000	2
OK035	9	9400001	21200000	2
OK035	9	21200001	23800000	2
OK035	9	23800001	35400000	2
OK035	9	35400001	1.41e+08	2
OK035	10	100001	2600000	2
OK035	10	2600001	3400000	4
OK035	10	3400001	8e+06	2
OK035	10	8100001	1.3e+07	2
OK035	10	13000001	30300000	2
OK035	10	30300001	135400000	2
OK035	11	200001	65100000	2
OK035	11	65100001	68400000	2
OK035	11	68400001	70600000	5
OK035	11	70600001	134800000	2
OK035	12	200001	133800000	2
OK035	13	19400001	27200000	2
OK035	13	27200001	31400000	2
OK035	13	31400001	32300000	2
OK035	13	32300001	63500000	2
OK035	13	63500001	69900000	2
OK035	13	69900001	8.2e+07	2
OK035	13	82000001	115169878	2
OK035	14	20400001	98600000	2
OK035	14	98600001	107300000	2
OK035	15	22800001	37300000	2
OK035	15	37300001	46200000	2
OK035	15	46200001	102400000	2
OK035	16	100001	2.9e+07	2
OK035	16	29600001	3.1e+07	2
OK035	16	31000001	90100000	2
OK035	17	1	17900000	2
OK035	17	17900001	74100000	2
OK035	17	74100001	75300000	2
OK035	17	75300001	81100000	2
OK035	18	200001	14100000	2
OK035	18	18600001	24900000	2
OK035	18	24900001	28700000	2
OK035	18	28700001	78077248	2
OK035	19	300001	23400000	2
OK035	19	28300001	59100000	2
OK035	20	1	62900000	2
OK035	21	15500001	48100000	2
OK035	22	17400001	20200000	2
OK035	22	20200001	22600000	4
OK035	22	22900001	25600000	3
OK035	22	25700001	26500000	3
OK035	22	26500001	40500000	2
OK035	22	40500001	51200000	2
OK036	1	900001	222500000	2
OK036	1	222700001	249200000	4
OK036	2	100001	1.42e+08	2
OK036	2	142000001	142400000	0
OK036	2	142400001	229200000	2
OK036	2	229200001	229600000	0
OK036	2	229600001	2.43e+08	2
OK036	3	100001	86300000	0
OK036	3	86300001	1.06e+08	2
OK036	3	106000001	117300000	1
OK036	3	117300001	1.65e+08	3
OK036	3	165000001	197800000	4
OK036	4	100001	190800000	2
OK036	5	100001	45900000	4
OK036	5	49600001	180700000	0
OK036	6	400001	138400000	2
OK036	6	138400001	170900000	0
OK036	7	1	159100000	2
OK036	8	400001	146200000	2
OK036	9	200001	97700000	0
OK036	9	97700001	1.41e+08	2
OK036	10	100001	68100000	2
OK036	10	68100001	68400000	-2
OK036	10	68400001	135400000	2
OK036	11	200001	134800000	2
OK036	12	200001	133800000	2
OK036	13	19400001	68800000	0
OK036	13	68800001	69900000	-2
OK036	13	69900001	73600000	0
OK036	13	73600001	74400000	1
OK036	13	74400001	77100000	0
OK036	13	77200001	115169878	2
OK036	14	20400001	107300000	2
OK036	15	22800001	36700000	2
OK036	15	36700001	53400000	4
OK036	15	53500001	102400000	2
OK036	16	100001	90100000	2
OK036	17	1	81100000	2
OK036	18	200001	78077248	2
OK036	19	300001	59100000	2
OK036	20	1	62900000	2
OK036	21	15500001	22900000	2
OK036	21	22900001	28700000	0
OK036	21	28700001	30100000	2
OK036	21	30100001	36200000	0
OK036	21	36200001	36900000	2
OK036	21	36900001	39600000	0
OK036	21	39600001	42200000	2
OK036	21	42200001	46200000	0
OK036	21	46200001	48100000	2
OK036	22	17400001	51200000	2
OK037	1	900001	55300000	4
OK037	1	55300001	62100000	4
OK037	1	62100001	65800000	3
OK037	1	65800001	72400000	4
OK037	1	72400001	8.9e+07	0
OK037	1	89000001	90200000	4
OK037	1	90200001	92300000	1
OK037	1	92300001	9.4e+07	0
OK037	1	94000001	100200000	1
OK037	1	100300001	1.03e+08	0
OK037	1	103000001	107100000	-2
OK037	1	107100001	109200000	-1
OK037	1	109200001	111100000	0
OK037	1	111100001	112200000	13
OK037	1	112200001	119900000	2
OK037	1	119900001	174900000	4
OK037	1	174900001	199400000	6
OK037	1	199400001	249200000	4
OK037	2	100001	4600000	6
OK037	2	4600001	79100000	2
OK037	2	79100001	80700000	16
OK037	2	80700001	83400000	3
OK037	2	83400001	8.9e+07	0
OK037	2	95600001	1.04e+08	7
OK037	2	104000001	185200000	5
OK037	2	185200001	2.43e+08	2
OK037	3	100001	4900000	-1
OK037	3	5000001	90200000	0
OK037	3	93600001	197800000	6
OK037	4	100001	53100000	2
OK037	4	53100001	59700000	0
OK037	4	59800001	64700000	-1
OK037	4	64700001	120700000	1
OK037	4	120700001	144500000	5
OK037	4	144600001	149400000	3
OK037	4	149400001	159100000	1
OK037	4	159100001	176200000	3
OK037	4	176200001	180200000	4
OK037	4	180200001	181700000	3
OK037	4	181700001	184800000	4
OK037	4	184800001	190800000	3
OK037	5	100001	3300000	21
OK037	5	3400001	5500000	14
OK037	5	5500001	13600000	6
OK037	5	13600001	16800000	14
OK037	5	16800001	18500000	8
OK037	5	18500001	19900000	15
OK037	5	19900001	22700000	6
OK037	5	22700001	24600000	19
OK037	5	24600001	33200000	10
OK037	5	33200001	3.7e+07	7
OK037	5	37000001	37700000	2
OK037	5	37700001	39500000	9
OK037	5	39500001	42900000	5
OK037	5	42900001	50100000	3
OK037	5	50100001	142100000	0
OK037	5	142100001	171400000	1
OK037	5	171400001	180100000	1
OK037	5	180100001	180700000	2
OK037	6	400001	2.1e+07	0
OK037	6	21000001	22800000	2
OK037	6	22800001	63800000	0
OK037	6	63800001	64100000	12
OK037	6	64100001	6.6e+07	53
OK037	6	66100001	69200000	5
OK037	6	69200001	73600000	1
OK037	6	73600001	77500000	3
OK037	6	77500001	81600000	0
OK037	6	81600001	89500000	2
OK037	6	89500001	90700000	1
OK037	6	90700001	95700000	3
OK037	6	95800001	99600000	5
OK037	6	99700001	105200000	0
OK037	6	105200001	170900000	2
OK037	7	1	7200000	0
OK037	7	7200001	13900000	0
OK037	7	13900001	16900000	-2
OK037	7	16900001	24700000	15
OK037	7	24700001	29100000	19
OK037	7	29100001	30400000	16
OK037	7	30400001	32600000	10
OK037	7	32900001	42500000	4
OK037	7	42500001	47100000	0
OK037	7	47100001	48700000	10
OK037	7	48700001	51100000	7
OK037	7	51100001	54800000	2
OK037	7	54800001	55700000	43
OK037	7	55900001	56600000	16
OK037	7	64700001	77700000	3
OK037	7	77700001	97500000	5
OK037	7	97700001	105400000	3
OK037	7	105400001	120300000	5
OK037	7	120300001	1.22e+08	2
OK037	7	122000001	127700000	4
OK037	7	127700001	1.33e+08	3
OK037	7	133000001	133700000	0
OK037	7	133700001	159100000	4
OK037	8	400001	41300000	2
OK037	8	41300001	100500000	4
OK037	8	100600001	100900000	-1
OK037	8	100900001	112600000	4
OK037	8	112600001	139200000	8
OK037	8	139200001	146200000	7
OK037	9	200001	26800000	2
OK037	9	26800001	27800000	2
OK037	9	27800001	88900000	0
OK037	9	88900001	1.41e+08	4
OK037	10	100001	34600000	0
OK037	10	34600001	35100000	-3
OK037	10	35100001	38500000	0
OK037	10	42900001	135400000	4
OK037	11	200001	4300000	-1
OK037	11	4400001	46200000	0
OK037	11	46200001	48300000	0
OK037	11	49900001	6.4e+07	4
OK037	11	64000001	78700000	2
OK037	11	78700001	102900000	2
OK037	11	102900001	134800000	0
OK037	12	200001	1e+06	11
OK037	12	1000001	5600000	4
OK037	12	5600001	23900000	0
OK037	12	23900001	24700000	4
OK037	12	24700001	31200000	17
OK037	12	31400001	33800000	10
OK037	12	33800001	34100000	8
OK037	12	38800001	86700000	2
OK037	12	86700001	93200000	7
OK037	12	93200001	116600000	6
OK037	12	116600001	129400000	3
OK037	12	129500001	133800000	0
OK037	13	19400001	115169878	0
OK037	14	20400001	2.3e+07	4
OK037	14	23000001	36300000	2
OK037	14	36300001	73100000	6
OK037	14	73100001	7.9e+07	5
OK037	14	79000001	107300000	6
OK037	15	22800001	26700000	0
OK037	15	26700001	40200000	0
OK037	15	40200001	41500000	0
OK037	15	41500001	46100000	2
OK037	15	46100001	50500000	3
OK037	15	50500001	102400000	2
OK037	16	100001	3600000	3
OK037	16	3600001	30500000	0
OK037	16	30500001	90100000	3
OK037	17	1	81100000	4
OK037	18	200001	2400000	2
OK037	18	2400001	3900000	21
OK037	18	3900001	4700000	6
OK037	18	4700001	8600000	0
OK037	18	8600001	11300000	2
OK037	18	11300001	19200000	0
OK037	18	19200001	26800000	2
OK037	18	26800001	3.1e+07	0
OK037	18	31000001	46600000	-2
OK037	18	46600001	6e+07	0
OK037	18	60000001	78077248	-2
OK037	19	300001	28600000	3
OK037	19	28600001	59100000	2
OK037	20	1	25700000	0
OK037	20	26100001	62900000	2
OK037	21	15500001	48100000	2
OK037	22	17400001	51200000	2
OK038	1	900001	249200000	2
OK038	2	100001	2.43e+08	2
OK038	3	100001	197800000	2
OK038	4	100001	190800000	2
OK038	5	100001	180700000	2
OK038	6	400001	170900000	2
OK038	7	1	159100000	2
OK038	8	400001	146200000	2
OK038	9	200001	1.41e+08	2
OK038	10	100001	135400000	2
OK038	11	200001	134800000	2
